Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1621900800000,1.74730000,1.76804000,1.71568000,1.74020000,2755799.30000000,1621900859999,4803832.32886700,10552,1440795.70000000,2512776.03339700,0
1621900860000,1.73607000,1.74361000,1.71046000,1.72398000,1551333.20000000,1621900919999,2674642.70205900,5195,623200.10000000,1073716.55989700,0
1621900920000,1.72609000,1.74172000,1.72347000,1.74172000,988597.40000000,1621900979999,1711765.92368900,3204,537358.50000000,930455.34390500,0
1621900980000,1.74009000,1.76935000,1.74009000,1.75984000,1728564.20000000,1621901039999,3035757.86698600,5628,1047879.90000000,1839788.22958900,0
1621901040000,1.75835000,1.77918000,1.75495000,1.77000000,1940861.70000000,1621901099999,3432987.91361500,7196,1007714.00000000,1782722.45229900,0
1621901100000,1.76978000,1.78900000,1.76359000,1.78666000,1899670.50000000,1621901159999,3380930.02289000,5623,1059206.30000000,1885819.83798000,0
1621901160000,1.78666000,1.79000000,1.77448000,1.79000000,1288206.30000000,1621901219999,2297363.01628700,4441,709045.00000000,1265043.25631000,0
1621901220000,1.78993000,1.80000000,1.78454000,1.79840000,1335886.00000000,1621901279999,2395881.43978400,5042,852122.90000000,1528259.89146900,0
1621901280000,1.79971000,1.81000000,1.79117000,1.80994000,1578431.20000000,1621901339999,2843801.04708800,6051,1048635.10000000,1889754.23555500,0
1621901340000,1.80994000,1.81111000,1.78696000,1.80022000,1714564.50000000,1621901399999,3088721.22005300,4176,594505.10000000,1070820.16309600,0
1621901400000,1.80022000,1.80800000,1.79222000,1.79545000,870611.80000000,1621901459999,1568017.49187000,2216,396218.40000000,713924.24676000,0
1621901460000,1.79616000,1.79725000,1.77198000,1.78729000,1361937.20000000,1621901519999,2432593.44214200,4383,571619.20000000,1020952.59715800,0
1621901520000,1.78729000,1.78756000,1.76945000,1.77012000,877586.40000000,1621901579999,1558670.46299500,2891,393473.60000000,698719.94576400,0
1621901580000,1.77116000,1.78926000,1.76830000,1.78483000,977531.30000000,1621901639999,1740522.39537600,2990,538176.90000000,958206.26512900,0
1621901640000,1.78494000,1.79534000,1.78259000,1.79003000,847789.20000000,1621901699999,1517132.32653900,2118,419039.70000000,749866.27200500,0
1621901700000,1.79049000,1.79049000,1.77235000,1.77235000,769127.50000000,1621901759999,1370217.98142200,2815,322275.90000000,574264.03702900,0
1621901760000,1.77514000,1.78877000,1.77369000,1.78267000,590510.60000000,1621901819999,1051550.16222900,1942,356036.90000000,633921.64772000,0
1621901820000,1.78258000,1.79500000,1.77790000,1.79396000,719647.80000000,1621901879999,1286363.92706700,2143,490703.10000000,877535.92610100,0
1621901880000,1.79401000,1.80000000,1.79337000,1.79843000,946500.40000000,1621901939999,1701104.87114400,2737,464777.30000000,835562.94248700,0
1621901940000,1.79818000,1.81961000,1.79092000,1.81950000,1008846.40000000,1621901999999,1822246.19498300,3968,653186.70000000,1180212.38105400,0
1621902000000,1.81935000,1.82555000,1.80539000,1.81213000,1701450.50000000,1621902059999,3091876.77550700,5886,712981.60000000,1296104.26637300,0
1621902060000,1.81177000,1.84500000,1.81069000,1.84481000,1741751.90000000,1621902119999,3189363.22645700,6250,1076858.30000000,1971460.30010400,0
1621902120000,1.84405000,1.84765000,1.82792000,1.84483000,1408133.50000000,1621902179999,2591155.42265800,4932,553489.80000000,1018091.27202600,0
1621902180000,1.84433000,1.85000000,1.83087000,1.84523000,1136216.30000000,1621902239999,2093590.17280700,3543,585359.80000000,1079256.62336000,0
1621902240000,1.84652000,1.85156000,1.83461000,1.84133000,1593570.20000000,1621902299999,2943473.63889200,4367,921466.30000000,1702694.44678900,0
1621902300000,1.84326000,1.86761000,1.84212000,1.86565000,1444275.20000000,1621902359999,2682741.55187100,4867,901115.10000000,1674281.10095200,0
1621902360000,1.86566000,1.86885000,1.85500000,1.85818000,1141830.10000000,1621902419999,2126297.79535100,4110,397394.00000000,740384.26516600,0
1621902420000,1.85803000,1.86515000,1.83461000,1.84281000,1593895.30000000,1621902479999,2954212.19177000,3795,707361.10000000,1311483.99659200,0
1621902480000,1.84483000,1.85208000,1.82000000,1.84139000,1650775.10000000,1621902539999,3035868.85632700,4085,821964.30000000,1512009.76974200,0
1621902540000,1.84197000,1.86195000,1.83004000,1.85248000,982773.10000000,1621902599999,1814684.75396400,3409,550998.40000000,1017983.47660900,0
1621902600000,1.85451000,1.85829000,1.83416000,1.83420000,976214.20000000,1621902659999,1801688.70973700,2453,414105.60000000,764908.62440400,0
1621902660000,1.83421000,1.83612000,1.82294000,1.82899000,856696.90000000,1621902719999,1565487.54085200,2261,422067.20000000,771274.73668700,0
1621902720000,1.82781000,1.83593000,1.82000000,1.83166000,1115671.20000000,1621902779999,2036939.99046200,3068,695272.60000000,1269545.08868500,0
1621902780000,1.83286000,1.83301000,1.82555000,1.82942000,763249.60000000,1621902839999,1395645.52581000,1848,339647.00000000,621052.79563200,0
