Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1613692800000,0.12237000,0.12330000,0.12226000,0.12315000,712195.60000000,1613692859999,87540.63856400,175,445439.10000000,54727.43651500,0
1613692860000,0.12314000,0.12399000,0.12299000,0.12399000,552379.60000000,1613692919999,68292.85881400,139,532076.10000000,65785.63050200,0
1613692920000,0.12394000,0.12398000,0.12360000,0.12383000,165587.00000000,1613692979999,20497.16727500,58,87142.40000000,10789.38038900,0
1613692980000,0.12363000,0.12390000,0.12363000,0.12377000,139762.50000000,1613693039999,17291.53538700,71,41725.10000000,5165.43608100,0
1613693040000,0.12377000,0.12393000,0.12309000,0.12309000,393753.70000000,1613693099999,48629.05129700,112,162479.40000000,20073.98862400,0
1613693100000,0.12309000,0.12316000,0.12235000,0.12241000,601906.10000000,1613693159999,73824.03218300,150,141046.30000000,17311.75681600,0
1613693160000,0.12239000,0.12281000,0.12201000,0.12281000,493476.30000000,1613693219999,60402.24928800,141,343059.90000000,42015.35847100,0
1613693220000,0.12280000,0.12400000,0.12270000,0.12377000,993076.60000000,1613693279999,122377.91947800,168,876658.30000000,107999.85520400,0
1613693280000,0.12379000,0.12393000,0.12343000,0.12391000,302706.00000000,1613693339999,37463.74335900,57,192214.90000000,23794.32436200,0
1613693340000,0.12392000,0.12392000,0.12358000,0.12370000,47081.10000000,1613693399999,5823.88001800,45,29585.40000000,3660.63633300,0
1613693400000,0.12357000,0.12366000,0.12331000,0.12366000,90710.00000000,1613693459999,11204.21435400,34,40574.00000000,5014.09826300,0
1613693460000,0.12353000,0.12398000,0.12353000,0.12398000,82968.50000000,1613693519999,10267.26298200,39,62553.30000000,7743.06683100,0
1613693520000,0.12398000,0.12428000,0.12387000,0.12403000,342973.20000000,1613693579999,42575.59993700,121,220204.10000000,27333.36669900,0
1613693580000,0.12410000,0.12430000,0.12400000,0.12416000,181599.20000000,1613693639999,22548.90330700,58,96788.20000000,12022.07889600,0
1613693640000,0.12401000,0.12423000,0.12387000,0.12394000,107509.80000000,1613693699999,13334.02541800,31,46197.50000000,5730.50320600,0
1613693700000,0.12398000,0.12447000,0.12387000,0.12444000,335905.70000000,1613693759999,41744.11447400,132,253337.70000000,31480.25943300,0
1613693760000,0.12446000,0.12459000,0.12425000,0.12459000,132685.10000000,1613693819999,16511.41062700,62,54312.90000000,6762.33418000,0
1613693820000,0.12459000,0.12515000,0.12450000,0.12503000,233094.50000000,1613693879999,29126.96703500,125,186962.10000000,23360.69930700,0
1613693880000,0.12495000,0.12518000,0.12471000,0.12508000,247512.70000000,1613693939999,30941.80575400,92,205472.60000000,25689.19134500,0
1613693940000,0.12506000,0.12516000,0.12404000,0.12445000,317778.60000000,1613693999999,39571.26115700,122,85289.20000000,10623.90573700,0
1613694000000,0.12433000,0.12463000,0.12423000,0.12427000,104957.20000000,1613694059999,13066.17246800,42,94742.80000000,11796.39394100,0
1613694060000,0.12436000,0.12497000,0.12428000,0.12490000,243021.50000000,1613694119999,30305.12692100,72,223115.60000000,27828.73635600,0
1613694120000,0.12474000,0.12527000,0.12471000,0.12514000,431585.10000000,1613694179999,53960.16459800,82,298954.10000000,37377.26070500,0
1613694180000,0.12514000,0.12564000,0.12514000,0.12558000,343494.50000000,1613694239999,43108.35445700,102,254030.40000000,31881.51902300,0
1613694240000,0.12559000,0.12567000,0.12550000,0.12554000,223074.20000000,1613694299999,28017.50479100,67,59493.60000000,7474.25507200,0
1613694300000,0.12561000,0.12630000,0.12554000,0.12621000,474809.20000000,1613694359999,59766.53641900,162,263143.40000000,33141.22298500,0
1613694360000,0.12612000,0.12619000,0.12532000,0.12555000,325042.00000000,1613694419999,40818.20399700,185,46931.90000000,5892.54978900,0
1613694420000,0.12555000,0.12599000,0.12554000,0.12581000,185816.30000000,1613694479999,23359.88518200,62,127991.60000000,16086.24870300,0
1613694480000,0.12581000,0.12593000,0.12555000,0.12593000,219749.90000000,1613694539999,27633.29561900,44,116719.10000000,14681.00688400,0
1613694540000,0.12582000,0.12582000,0.12550000,0.12574000,81435.80000000,1613694599999,10239.02275000,39,49073.50000000,6171.14896900,0
1613694600000,0.12567000,0.12653000,0.12567000,0.12636000,541506.60000000,1613694659999,68342.70961300,151,437063.50000000,55153.78925500,0
1613694660000,0.12636000,0.12664000,0.12618000,0.12640000,320097.40000000,1613694719999,40456.61449400,93,119369.90000000,15093.97059900,0
1613694720000,0.12624000,0.12670000,0.12614000,0.12645000,1165422.60000000,1613694779999,147193.28437600,185,945261.60000000,119348.33544700,0
1613694780000,0.12633000,0.12669000,0.12601000,0.12669000,230296.80000000,1613694839999,29118.53667500,93,125243.80000000,15845.35768900,0
1613694840000,0.12670000,0.12700000,0.12653000,0.12693000,324021.00000000,1613694899999,41073.74996100,103,205274.40000000,26026.82356600,0
1613694900000,0.12697000,0.12699000,0.12650000,0.12657000,211269.00000000,1613694959999,26767.75946900,91,88022.20000000,11153.10160000,0
1613694960000,0.12677000,0.12677000,0.12579000,0.12600000,373155.80000000,1613695019999,47091.62365800,128,123072.50000000,15527.73671500,0
1613695020000,0.12604000,0.12642000,0.12597000,0.12600000,346840.10000000,1613695079999,43730.17205900,88,143160.00000000,18061.79476900,0
1613695080000,0.12601000,0.12648000,0.12593000,0.12616000,161302.30000000,1613695139999,20363.73802900,53,98407.40000000,12423.68595000,0
1613695140000,0.12613000,0.12652000,0.12600000,0.12614000,178726.50000000,1613695199999,22557.42941700,44,116656.60000000,14724.47925600,0
1613695200000,0.12611000,0.12643000,0.12594000,0.12630000,214757.80000000,1613695259999,27094.38215700,86,93796.30000000,11839.91029600,0
1613695260000,0.12617000,0.12623000,0.12575000,0.12594000,136620.00000000,1613695319999,17219.67416300,49,33669.50000000,4244.42749400,0
1613695320000,0.12586000,0.12598000,0.12566000,0.12588000,50886.60000000,1613695379999,6405.65203500,23,40772.30000000,5132.28838200,0
1613695380000,0.12588000,0.12718000,0.12543000,0.12702000,1634855.40000000,1613695439999,206513.46061900,261,1366031.80000000,172598.91644500,0
1613695440000,0.12668000,0.12736000,0.12656000,0.12706000,1023490.00000000,1613695499999,130011.37529800,159,726759.00000000,92396.12176700,0
1613695500000,0.12694000,0.12900000,0.12660000,0.12756000,1989599.90000000,1613695559999,254364.60335200,373,1534399.50000000,196216.08170200,0
1613695560000,0.12782000,0.12885000,0.12767000,0.12852000,713640.10000000,1613695619999,91581.73353400,234,510680.30000000,65541.80757200,0
1613695620000,0.12849000,0.12849000,0.12724000,0.12750000,649945.20000000,1613695679999,83042.40301600,244,425067.40000000,54318.56351700,0
1613695680000,0.12777000,0.12805000,0.12753000,0.12779000,262769.60000000,1613695739999,33585.39523600,83,203373.30000000,25999.00219800,0
1613695740000,0.12786000,0.12786000,0.12733000,0.12768000,90829.30000000,1613695799999,11588.81479100,46,61043.60000000,7788.25848000,0
1613695800000,0.12759000,0.12765000,0.12709000,0.12730000,281081.30000000,1613695859999,35818.95795600,102,84121.30000000,10718.11587400,0
1613695860000,0.12731000,0.12739000,0.12718000,0.12726000,110513.40000000,1613695919999,14071.22026400,36,86590.20000000,11026.85503400,0
1613695920000,0.12722000,0.12752000,0.12709000,0.12741000,215475.90000000,1613695979999,27435.97340400,58,118186.70000000,15055.01246500,0
1613695980000,0.12744000,0.12750000,0.12720000,0.12747000,195990.90000000,1613696039999,24952.06688400,70,129980.70000000,16550.30594100,0
1613696040000,0.12727000,0.12768000,0.12703000,0.12730000,406342.30000000,1613696099999,51708.97258700,77,146365.70000000,18644.55418800,0
1613696100000,0.12719000,0.12779000,0.12705000,0.12747000,605883.70000000,1613696159999,77199.52306500,110,469966.10000000,59909.68018700,0
1613696160000,0.12739000,0.12988000,0.12739000,0.12781000,1599088.50000000,1613696219999,205083.83779000,486,1137120.40000000,146015.66057000,0
1613696220000,0.12755000,0.12788000,0.12746000,0.12780000,155490.60000000,1613696279999,19842.19019900,89,95735.40000000,12219.47206700,0
1613696280000,0.12761000,0.12764000,0.12704000,0.12710000,296366.80000000,1613696339999,37717.80525000,76,82638.90000000,10521.31012100,0
1613696340000,0.12706000,0.12708000,0.12661000,0.12694000,899163.20000000,1613696399999,114124.78411100,163,61368.00000000,7782.81064300,0
1613696400000,0.12694000,0.12719000,0.12599000,0.12610000,594902.20000000,1613696459999,75133.99955700,211,121779.50000000,15386.50469700,0
1613696460000,0.12610000,0.12624000,0.12481000,0.12482000,1353922.00000000,1613696519999,169829.78949300,370,374593.90000000,47090.29047200,0
1613696520000,0.12481000,0.12507000,0.12413000,0.12431000,716502.90000000,1613696579999,89306.43424400,317,267497.80000000,33384.84311800,0
1613696580000,0.12441000,0.12451000,0.12335000,0.12355000,633199.30000000,1613696639999,78472.09961600,188,391017.50000000,48487.63944600,0
1613696640000,0.12358000,0.12383000,0.12334000,0.12357000,501202.90000000,1613696699999,61966.06442300,131,342676.10000000,42387.37739200,0
1613696700000,0.12369000,0.12403000,0.12361000,0.12391000,301155.00000000,1613696759999,37284.26023200,70,163805.80000000,20288.03589500,0
1613696760000,0.12369000,0.12474000,0.12338000,0.12446000,1548645.50000000,1613696819999,192343.91389400,232,440302.80000000,54641.90596000,0
1613696820000,0.12445000,0.12520000,0.12445000,0.12506000,689465.30000000,1613696879999,86015.51039000,225,348187.80000000,43471.16912800,0
1613696880000,0.12506000,0.12568000,0.12467000,0.12568000,712025.60000000,1613696939999,89129.20122600,200,325848.00000000,40820.16585300,0
1613696940000,0.12546000,0.12765000,0.12546000,0.12765000,1198266.70000000,1613696999999,151643.63157800,365,811548.70000000,102732.69050400,0
1613697000000,0.12752000,0.12895000,0.12743000,0.12864000,1903344.20000000,1613697059999,244218.31709200,310,581372.50000000,74554.48550800,0
1613697060000,0.12845000,0.12944000,0.12766000,0.12860000,1077770.50000000,1613697119999,138883.14378100,302,711520.00000000,91756.57171200,0
1613697120000,0.12854000,0.13000000,0.12825000,0.12911000,1548174.30000000,1613697179999,200162.84671200,415,755290.30000000,97749.35740200,0
1613697180000,0.12924000,0.13000000,0.12892000,0.12937000,584506.30000000,1613697239999,75690.98347200,253,391876.70000000,50773.45665000,0
1613697240000,0.12935000,0.12962000,0.12889000,0.12914000,389473.70000000,1613697299999,50330.72792400,124,106551.70000000,13777.86493300,0
1613697300000,0.12923000,0.12937000,0.12860000,0.12911000,515233.30000000,1613697359999,66511.52458000,132,185213.70000000,23912.16837800,0
