Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1611878400000,1329.44000000,1329.86000000,1327.50000000,1328.07000000,1314.00947000,1611878459999,1745552.45612030,1537,473.42599000,628993.89019620,0
1611878460000,1327.88000000,1332.75000000,1327.25000000,1331.20000000,1042.35127000,1611878519999,1385816.04595510,1531,522.31275000,694411.86740960,0
1611878520000,1331.23000000,1337.71000000,1331.20000000,1337.71000000,1133.84479000,1611878579999,1512455.42689660,1506,582.03076000,776714.00133820,0
1611878580000,1337.71000000,1340.76000000,1336.37000000,1339.00000000,1972.51965000,1611878639999,2641114.07873430,1781,1438.07966000,1925347.96358600,0
1611878640000,1339.00000000,1339.37000000,1336.24000000,1339.31000000,1422.47699000,1611878699999,1903297.03486400,1125,784.48747000,1049794.95672570,0
1611878700000,1339.31000000,1341.29000000,1338.45000000,1339.48000000,1063.95930000,1611878759999,1425649.32981530,1013,573.85096000,768902.58377040,0
1611878760000,1339.18000000,1339.44000000,1336.50000000,1337.30000000,1441.49239000,1611878819999,1928225.62355990,1238,586.06427000,784003.07278700,0
1611878820000,1337.30000000,1339.96000000,1337.29000000,1339.49000000,963.61357000,1611878879999,1289683.32279890,810,510.46291000,683305.36547860,0
1611878880000,1339.50000000,1341.48000000,1337.20000000,1338.20000000,2283.92356000,1611878939999,3058806.34964710,1417,563.85077000,755312.25410240,0
1611878940000,1338.53000000,1338.74000000,1334.05000000,1334.57000000,1923.94123000,1611878999999,2570316.60406100,1755,727.11459000,971504.06107230,0
1611879000000,1334.44000000,1337.45000000,1334.00000000,1335.09000000,1993.32066000,1611879059999,2661127.98424730,1440,615.76109000,822251.71957090,0
1611879060000,1335.09000000,1337.28000000,1334.72000000,1337.28000000,1947.90057000,1611879119999,2602182.78850940,946,537.44905000,717909.96029480,0
1611879120000,1337.28000000,1337.51000000,1333.50000000,1333.90000000,1005.86961000,1611879179999,1342606.56788150,1103,244.11351000,325797.73720160,0
1611879180000,1334.11000000,1336.77000000,1333.59000000,1335.85000000,912.71170000,1611879239999,1218822.27573990,798,419.65546000,560557.96447940,0
1611879240000,1335.92000000,1337.54000000,1335.13000000,1336.63000000,1115.76476000,1611879299999,1490854.80290760,793,533.02510000,712249.65493960,0
1611879300000,1336.63000000,1339.69000000,1336.63000000,1338.53000000,1503.38472000,1611879359999,2012313.39780300,1383,691.07209000,925049.44253520,0
