Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1612051200000,1378.04000000,1379.15000000,1375.78000000,1375.78000000,922.32173000,1612051259999,1270746.58742790,1003,350.95290000,483566.42907170,0
1612051260000,1375.79000000,1376.48000000,1372.13000000,1372.13000000,725.90081000,1612051319999,997452.46495580,744,200.85402000,276060.90627860,0
1612051320000,1372.09000000,1372.20000000,1369.22000000,1371.90000000,1199.47376000,1612051379999,1644215.91796310,1077,562.97248000,771607.65963660,0
1612051380000,1371.83000000,1372.59000000,1371.01000000,1371.42000000,423.43903000,1612051439999,580863.25780130,422,264.92341000,363442.21965390,0
1612051440000,1371.43000000,1377.87000000,1371.42000000,1376.91000000,903.46591000,1612051499999,1241779.47910120,748,689.14849000,947138.80544470,0
1612051500000,1376.91000000,1379.00000000,1376.88000000,1378.98000000,952.01135000,1612051559999,1311997.03238850,637,509.12525000,701662.61676520,0
1612051560000,1378.99000000,1378.99000000,1377.04000000,1377.50000000,491.50126000,1612051619999,677320.13110120,448,237.12896000,326770.02654680,0
1612051620000,1377.49000000,1378.00000000,1375.19000000,1375.48000000,339.16593000,1612051679999,466887.30380920,346,200.80662000,276418.76224580,0
1612051680000,1375.45000000,1375.58000000,1374.02000000,1374.79000000,244.17861000,1612051739999,335765.57473270,296,175.32629000,241092.65204880,0
1612051740000,1374.79000000,1376.43000000,1374.44000000,1375.72000000,687.60229000,1612051799999,945739.94791520,436,312.20385000,429376.79244390,0
1612051800000,1375.79000000,1377.60000000,1375.54000000,1377.30000000,393.58480000,1612051859999,541724.41154770,318,177.43140000,244269.18576770,0
1612051860000,1377.39000000,1379.00000000,1376.84000000,1378.90000000,572.42188000,1612051919999,789049.30448900,416,260.11971000,358524.12425170,0
1612051920000,1378.90000000,1378.90000000,1377.07000000,1378.32000000,390.04254000,1612051979999,537418.90931190,352,217.01353000,299017.52893390,0
1612051980000,1378.32000000,1379.00000000,1376.62000000,1377.05000000,408.86972000,1612052039999,563385.86688170,346,124.46825000,171480.05915500,0
1612052040000,1377.05000000,1379.99000000,1376.94000000,1378.83000000,535.05278000,1612052099999,737827.60620370,490,313.76989000,432653.91055890,0
1612052100000,1378.73000000,1380.74000000,1378.54000000,1378.58000000,722.37093000,1612052159999,996734.46640960,561,369.11914000,509348.04970110,0
1612052160000,1378.58000000,1378.58000000,1377.01000000,1377.01000000,437.97780000,1612052219999,603466.94333490,360,173.43296000,238977.56372520,0
1612052220000,1377.01000000,1377.14000000,1375.00000000,1375.89000000,703.35953000,1612052279999,968056.11952840,439,310.53739000,427393.13857720,0
1612052280000,1375.76000000,1377.36000000,1375.59000000,1376.27000000,271.94980000,1612052339999,374331.45147700,279,97.90870000,134772.48128880,0
1612052340000,1376.27000000,1376.94000000,1375.28000000,1375.77000000,310.75833000,1612052399999,427601.49537280,314,161.74924000,222594.85069690,0
1612052400000,1375.77000000,1376.80000000,1375.58000000,1375.73000000,310.99191000,1612052459999,427997.96185340,341,151.52164000,208543.83109710,0
1612052460000,1375.73000000,1377.59000000,1375.58000000,1376.62000000,542.87384000,1612052519999,747262.90643970,333,322.62307000,444082.93588570,0
1612052520000,1376.84000000,1378.18000000,1376.07000000,1377.43000000,259.40790000,1612052579999,357259.90239260,305,168.01837000,231404.09062760,0
1612052580000,1377.42000000,1377.42000000,1375.27000000,1375.80000000,238.01908000,1612052639999,327574.41864230,298,127.81687000,175910.01011420,0
1612052640000,1375.63000000,1376.40000000,1375.00000000,1375.00000000,315.10819000,1612052699999,433463.87117890,322,140.28904000,192999.45129920,0
1612052700000,1375.01000000,1375.29000000,1373.00000000,1373.25000000,288.48688000,1612052759999,396435.69794400,487,118.81535000,163274.85676470,0
1612052760000,1373.24000000,1373.29000000,1371.22000000,1371.57000000,300.89236000,1612052819999,412884.45334140,473,104.53141000,143441.84186000,0
1612052820000,1371.64000000,1373.00000000,1371.50000000,1371.97000000,438.58794000,1612052879999,601790.76025570,433,196.19264000,269186.17904480,0
1612052880000,1371.99000000,1372.18000000,1370.45000000,1370.61000000,419.33576000,1612052939999,575147.25873330,408,220.01099000,301799.64919590,0
1612052940000,1370.60000000,1371.17000000,1369.13000000,1370.93000000,470.47019000,1612052999999,644562.68780120,484,276.27760000,378526.35984260,0
1612053000000,1371.08000000,1372.01000000,1370.62000000,1371.42000000,493.51769000,1612053059999,676859.14821310,460,255.70979000,350701.95613770,0
1612053060000,1371.60000000,1372.90000000,1370.27000000,1370.46000000,417.17807000,1612053119999,572129.90892670,541,252.76551000,346668.98884590,0
1612053120000,1370.46000000,1372.43000000,1370.45000000,1371.56000000,398.09877000,1612053179999,546009.56271690,585,171.65457000,235431.08400730,0
1612053180000,1371.54000000,1373.26000000,1371.44000000,1371.97000000,463.51194000,1612053239999,636044.11179130,416,277.98640000,381469.69676020,0
1612053240000,1371.91000000,1371.99000000,1370.93000000,1371.14000000,735.16645000,1612053299999,1008102.78204110,533,309.34610000,424187.99800320,0
