Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1619308800000,0.27868000,0.28000000,0.27849000,0.28000000,102919.50000000,1619308859999,28764.44148900,134,94177.80000000,26323.69459000,0
1619308860000,0.27972000,0.28068000,0.27942000,0.28030000,73299.60000000,1619308919999,20531.18597400,87,37340.00000000,10461.25869700,0
1619308920000,0.27992000,0.28018000,0.27700000,0.27700000,81017.90000000,1619308979999,22542.14438500,65,6860.10000000,1913.52112800,0
1619308980000,0.27701000,0.27903000,0.27655000,0.27901000,167950.90000000,1619309039999,46596.35644200,134,111952.90000000,31093.60407400,0
1619309040000,0.27903000,0.28102000,0.27903000,0.28060000,84547.40000000,1619309099999,23648.29864200,71,49743.70000000,13906.95606200,0
1619309100000,0.28060000,0.28141000,0.27936000,0.27983000,50746.60000000,1619309159999,14231.73808900,63,38427.90000000,10784.65868500,0
1619309160000,0.28006000,0.28115000,0.28000000,0.28093000,27133.50000000,1619309219999,7606.55969100,30,25993.20000000,7286.92896000,0
1619309220000,0.28092000,0.28095000,0.27994000,0.27994000,12408.70000000,1619309279999,3479.39432100,21,7712.00000000,2163.42751400,0
1619309280000,0.28017000,0.28025000,0.28000000,0.28024000,21986.10000000,1619309339999,6160.38387100,26,21986.10000000,6160.38387100,0
1619309340000,0.28025000,0.28234000,0.28025000,0.28225000,105584.90000000,1619309399999,29666.56215800,107,94004.20000000,26409.05124300,0
1619309400000,0.28174000,0.28231000,0.28161000,0.28203000,35104.10000000,1619309459999,9893.29903600,39,14792.30000000,4170.56440700,0
1619309460000,0.28199000,0.28199000,0.28084000,0.28194000,50444.30000000,1619309519999,14201.08761700,51,23676.70000000,6662.77461600,0
1619309520000,0.28190000,0.28293000,0.28151000,0.28250000,48208.60000000,1619309579999,13616.89535200,80,42627.30000000,12040.25378600,0
1619309580000,0.28279000,0.28370000,0.28279000,0.28311000,24536.90000000,1619309639999,6952.27533400,34,14279.70000000,4045.15817000,0
1619309640000,0.28309000,0.28383000,0.28306000,0.28368000,21955.20000000,1619309699999,6222.94724900,38,17859.40000000,5062.28610100,0
1619309700000,0.28380000,0.28545000,0.28360000,0.28494000,161279.00000000,1619309759999,45965.72442100,130,102824.10000000,29286.15206300,0
1619309760000,0.28471000,0.28553000,0.28420000,0.28524000,31346.00000000,1619309819999,8934.37801400,48,20982.80000000,5984.29282200,0
