Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1628294400000,0.27985000,0.28055000,0.27913000,0.27921000,64892.80000000,1628294459999,18156.02225200,64,36057.50000000,10084.83086300,0
1628294460000,0.27909000,0.27953000,0.27851000,0.27877000,72222.80000000,1628294519999,20151.04448100,60,60016.10000000,16747.62569800,0
1628294520000,0.27916000,0.27966000,0.27770000,0.27791000,578946.90000000,1628294579999,161074.11630700,168,392088.50000000,109041.33570100,0
1628294580000,0.27792000,0.27808000,0.27772000,0.27788000,53542.40000000,1628294639999,14879.56148100,38,33519.10000000,9314.50848400,0
1628294640000,0.27783000,0.27813000,0.27736000,0.27743000,83599.70000000,1628294699999,23225.73259500,44,64079.90000000,17808.04060100,0
1628294700000,0.27750000,0.27791000,0.27675000,0.27684000,249605.60000000,1628294759999,69166.66265700,105,117089.00000000,32440.45394000,0
1628294760000,0.27684000,0.27713000,0.27670000,0.27696000,26906.70000000,1628294819999,7451.48437300,38,15056.50000000,4170.18787300,0
1628294820000,0.27681000,0.27684000,0.27502000,0.27563000,270649.10000000,1628294879999,74571.28861300,162,83805.40000000,23125.76074300,0
1628294880000,0.27570000,0.27590000,0.27486000,0.27579000,273002.10000000,1628294939999,75115.32519100,135,154210.00000000,42423.16056200,0
1628294940000,0.27576000,0.27727000,0.27549000,0.27709000,116513.10000000,1628294999999,32166.34204800,59,88532.50000000,24433.99013700,0
1628295000000,0.27696000,0.27854000,0.27696000,0.27832000,47592.90000000,1628295059999,13223.85581600,60,30099.40000000,8365.53795300,0
1628295060000,0.27834000,0.27852000,0.27791000,0.27839000,17952.20000000,1628295119999,4995.81654700,17,4778.90000000,1330.19035000,0
1628295120000,0.27844000,0.27844000,0.27760000,0.27760000,34457.00000000,1628295179999,9580.13379000,33,6389.90000000,1777.53205300,0
1628295180000,0.27754000,0.27779000,0.27726000,0.27726000,43735.40000000,1628295239999,12135.99787200,24,16113.80000000,4473.75541400,0
1628295240000,0.27747000,0.27780000,0.27686000,0.27686000,21076.60000000,1628295299999,5842.72412500,28,5049.30000000,1401.28484000,0
1628295300000,0.27704000,0.27704000,0.27571000,0.27573000,60865.90000000,1628295359999,16797.84291800,55,45562.90000000,12574.44491000,0
1628295360000,0.27572000,0.27631000,0.27563000,0.27631000,26871.60000000,1628295419999,7411.34813500,24,18386.00000000,5070.03872300,0
1628295420000,0.27611000,0.27628000,0.27553000,0.27628000,48027.60000000,1628295479999,13250.35435100,40,23755.10000000,6554.25087800,0
1628295480000,0.27630000,0.27709000,0.27630000,0.27685000,31809.60000000,1628295539999,8805.53521000,31,7233.10000000,2001.37146500,0
1628295540000,0.27685000,0.27714000,0.27682000,0.27714000,2430.10000000,1628295599999,672.79362200,7,1588.30000000,439.74129200,0
1628295600000,0.27717000,0.27796000,0.27717000,0.27796000,20898.20000000,1628295659999,5801.13926000,27,14241.00000000,3952.32111800,0
1628295660000,0.27777000,0.27800000,0.27777000,0.27800000,1929.60000000,1628295719999,536.05859200,3,364.00000000,101.18188000,0
1628295720000,0.27793000,0.27793000,0.27773000,0.27773000,249.60000000,1628295779999,69.36024800,2,249.60000000,69.36024800,0
1628295780000,0.27787000,0.27810000,0.27758000,0.27810000,11482.80000000,1628295839999,3190.76020400,11,11410.80000000,3170.75140400,0
1628295840000,0.27810000,0.27813000,0.27801000,0.27801000,1861.00000000,1628295899999,517.55993400,5,1449.60000000,403.14348000,0
1628295900000,0.27822000,0.27856000,0.27819000,0.27840000,26521.20000000,1628295959999,7385.81466800,29,13293.90000000,3702.14790200,0
1628295960000,0.27840000,0.27872000,0.27840000,0.27872000,23962.00000000,1628296019999,6677.33398400,15,22471.00000000,6261.76992400,0
1628296020000,0.27872000,0.27906000,0.27863000,0.27894000,27971.60000000,1628296079999,7798.56361400,20,8183.00000000,2283.09387500,0
1628296080000,0.27864000,0.27878000,0.27847000,0.27847000,2491.90000000,1628296139999,694.00174800,7,2085.10000000,580.65447500,0
1628296140000,0.27845000,0.27890000,0.27816000,0.27890000,15530.60000000,1628296199999,4327.57211300,21,13934.10000000,3883.00030000,0
1628296200000,0.27880000,0.27934000,0.27880000,0.27934000,38182.00000000,1628296259999,10656.45492900,45,20412.20000000,5697.86148500,0
1628296260000,0.27929000,0.27930000,0.27857000,0.27857000,57195.10000000,1628296319999,15952.36024500,35,11845.60000000,3303.83468400,0
1628296320000,0.27862000,0.27903000,0.27851000,0.27877000,33939.90000000,1628296379999,9461.11057900,24,20803.10000000,5799.45932500,0
1628296380000,0.27890000,0.27924000,0.27877000,0.27924000,46499.70000000,1628296439999,12969.05449100,39,29906.20000000,8341.50591000,0
1628296440000,0.27923000,0.27923000,0.27845000,0.27874000,29526.40000000,1628296499999,8231.99941300,23,8361.20000000,2332.89183100,0
1628296500000,0.27902000,0.27910000,0.27876000,0.27910000,20497.30000000,1628296559999,5719.54404400,12,19429.00000000,5421.45523600,0
1628296560000,0.27910000,0.27936000,0.27894000,0.27909000,50058.00000000,1628296619999,13970.03742100,30,19505.30000000,5443.32995000,0
1628296620000,0.27910000,0.27949000,0.27910000,0.27938000,39832.80000000,1628296679999,11125.91261900,25,18432.00000000,5149.95241100,0
1628296680000,0.27941000,0.27999000,0.27940000,0.27985000,78817.10000000,1628296739999,22038.35127500,48,75245.60000000,21039.29211900,0
1628296740000,0.27991000,0.28021000,0.27967000,0.28021000,18911.50000000,1628296799999,5293.88957900,34,12913.30000000,3615.18981900,0
1628296800000,0.28006000,0.28006000,0.27931000,0.27948000,32004.50000000,1628296859999,8954.82051800,29,942.40000000,263.43055300,0
1628296860000,0.27970000,0.27997000,0.27938000,0.27997000,9858.70000000,1628296919999,2757.71111700,22,8746.50000000,2446.79090500,0
1628296920000,0.27990000,0.27999000,0.27945000,0.27961000,13977.10000000,1628296979999,3909.81039300,22,5285.00000000,1478.90039600,0
1628296980000,0.27955000,0.27979000,0.27936000,0.27967000,3482.20000000,1628297039999,973.48341100,9,985.20000000,275.44868400,0
1628297040000,0.27979000,0.27979000,0.27972000,0.27972000,2010.20000000,1628297099999,562.30890800,2,0.00000000,0.00000000,0
1628297100000,0.27972000,0.28014000,0.27972000,0.27978000,47230.60000000,1628297159999,13218.10376000,29,21334.60000000,5972.39535800,0
1628297160000,0.27991000,0.28013000,0.27991000,0.28010000,56001.90000000,1628297219999,15680.37639600,35,16764.50000000,4695.37393600,0
1628297220000,0.28017000,0.28041000,0.28017000,0.28039000,14225.50000000,1628297279999,3987.64624900,17,9748.00000000,2732.26075500,0
1628297280000,0.28039000,0.28072000,0.28039000,0.28070000,30339.50000000,1628297339999,8511.26631600,46,16803.50000000,4713.62245700,0
1628297340000,0.28052000,0.28085000,0.28040000,0.28082000,31998.90000000,1628297399999,8978.83271000,37,2148.90000000,603.34436900,0
1628297400000,0.28077000,0.28129000,0.28076000,0.28129000,124678.20000000,1628297459999,35037.85913700,62,104863.80000000,29469.41314300,0
1628297460000,0.28129000,0.28165000,0.28126000,0.28157000,11805.70000000,1628297519999,3322.27228400,33,9213.70000000,2593.22186900,0
1628297520000,0.28155000,0.28200000,0.28130000,0.28130000,169362.80000000,1628297579999,47696.46228900,110,44950.10000000,12665.21879500,0
1628297580000,0.28161000,0.28193000,0.28110000,0.28132000,40070.10000000,1628297639999,11277.66897400,34,16818.80000000,4737.28092900,0
1628297640000,0.28118000,0.28200000,0.28082000,0.28182000,62246.00000000,1628297699999,17543.48025600,81,50260.40000000,14167.69753400,0
1628297700000,0.28186000,0.28234000,0.28181000,0.28209000,149478.80000000,1628297759999,42160.03075000,109,63002.50000000,17771.89980900,0
1628297760000,0.28231000,0.28285000,0.28139000,0.28227000,101806.60000000,1628297819999,28748.74678700,106,78306.70000000,22117.76575100,0
1628297820000,0.28222000,0.28276000,0.28214000,0.28276000,44508.10000000,1628297879999,12571.18384000,37,19037.20000000,5375.01328400,0
1628297880000,0.28257000,0.28283000,0.28218000,0.28242000,10517.70000000,1628297939999,2971.77436100,26,2583.70000000,730.34952200,0
1628297940000,0.28276000,0.28313000,0.28268000,0.28295000,126871.90000000,1628297999999,35897.34092900,98,114980.60000000,32534.09587800,0
1628298000000,0.28290000,0.28307000,0.28208000,0.28233000,22164.70000000,1628298059999,6262.53439400,37,10604.70000000,2996.43082600,0
1628298060000,0.28241000,0.28247000,0.28110000,0.28132000,102966.60000000,1628298119999,28997.36686300,74,11349.90000000,3196.01803600,0
1628298120000,0.28122000,0.28177000,0.28045000,0.28162000,68110.30000000,1628298179999,19154.60925100,65,44460.10000000,12507.26323900,0
1628298180000,0.28176000,0.28184000,0.28073000,0.28073000,48018.20000000,1628298239999,13498.76188100,30,4820.70000000,1354.85819000,0
1628298240000,0.28097000,0.28116000,0.28030000,0.28050000,39816.20000000,1628298299999,11177.76535700,47,25824.50000000,7250.22355900,0
1628298300000,0.28068000,0.28086000,0.28068000,0.28077000,2015.90000000,1628298359999,565.93455000,7,1979.90000000,555.83007000,0
1628298360000,0.28088000,0.28107000,0.28000000,0.28022000,161589.50000000,1628298419999,45296.51742600,69,6267.80000000,1759.18955600,0
1628298420000,0.28041000,0.28080000,0.28020000,0.28080000,25649.60000000,1628298479999,7196.27270200,42,20429.60000000,5732.58493200,0
1628298480000,0.28100000,0.28147000,0.28100000,0.28147000,56355.00000000,1628298539999,15852.17149400,29,28663.10000000,8063.51469100,0
1628298540000,0.28143000,0.28143000,0.28090000,0.28106000,8765.70000000,1628298599999,2464.35316500,10,3908.00000000,1099.05031900,0
1628298600000,0.28100000,0.28117000,0.28097000,0.28117000,6292.10000000,1628298659999,1768.19596200,9,6292.10000000,1768.19596200,0
1628298660000,0.28106000,0.28116000,0.28026000,0.28040000,19147.00000000,1628298719999,5372.91155200,13,4836.20000000,1356.51219200,0
