Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1681948800000,1.48860000,1.49580000,1.48800000,1.49150000,334202.90000000,1681948859999,498905.97281000,829,148211.70000000,221344.65976000,0
1681948860000,1.49150000,1.49480000,1.49000000,1.49060000,194124.10000000,1681948919999,289679.55689000,497,86044.90000000,128412.91665000,0
1681948920000,1.49080000,1.49390000,1.49080000,1.49360000,111560.90000000,1681948979999,166527.85048000,319,45476.70000000,67889.89029000,0
1681948980000,1.49400000,1.50000000,1.49340000,1.49870000,462086.40000000,1681949039999,692137.37330000,1027,330252.40000000,494798.59323000,0
1681949040000,1.49860000,1.50100000,1.49720000,1.49810000,674362.30000000,1681949099999,1011123.75895000,1017,347320.30000000,520781.18575000,0
1681949100000,1.49810000,1.49850000,1.49570000,1.49570000,90108.80000000,1681949159999,134928.07327000,226,29057.40000000,43514.34304000,0
1681949160000,1.49610000,1.49650000,1.49100000,1.49580000,225227.20000000,1681949219999,336537.42811000,647,113254.20000000,169210.51415000,0
1681949220000,1.49580000,1.49790000,1.49570000,1.49700000,94242.30000000,1681949279999,141040.07591000,226,43268.40000000,64751.07786000,0
1681949280000,1.49670000,1.49710000,1.49130000,1.49170000,109029.60000000,1681949339999,163008.89180000,306,33120.10000000,49528.46324000,0
1681949340000,1.49150000,1.49590000,1.49050000,1.49530000,112325.00000000,1681949399999,167761.33883000,328,61227.20000000,91473.56465000,0
1681949400000,1.49520000,1.49520000,1.49210000,1.49210000,55447.30000000,1681949459999,82817.60236000,199,18866.30000000,28183.13408000,0
1681949460000,1.49190000,1.49240000,1.48520000,1.48590000,319739.50000000,1681949519999,476286.02846000,752,122019.60000000,181814.12663000,0
1681949520000,1.48590000,1.49310000,1.48590000,1.49200000,203473.70000000,1681949579999,303425.77569000,425,124913.20000000,186246.93031000,0
1681949580000,1.49200000,1.49270000,1.48970000,1.49180000,93037.50000000,1681949639999,138703.01164000,268,43852.70000000,65382.06094000,0
1681949640000,1.49170000,1.49190000,1.48740000,1.48780000,88165.50000000,1681949699999,131380.81769000,192,30663.90000000,45702.79592000,0
1681949700000,1.48750000,1.49240000,1.48690000,1.49230000,225445.90000000,1681949759999,336096.12261000,195,211691.00000000,315603.53263000,0
1681949760000,1.49240000,1.49490000,1.49150000,1.49250000,108206.70000000,1681949819999,161536.77932000,253,41121.30000000,61404.34982000,0
1681949820000,1.49230000,1.49470000,1.48930000,1.49460000,143896.30000000,1681949879999,214591.60231000,287,38341.60000000,57223.54153000,0
1681949880000,1.49460000,1.49850000,1.49460000,1.49620000,153148.20000000,1681949939999,229217.00933000,356,84942.60000000,127125.70732000,0
1681949940000,1.49620000,1.50080000,1.49620000,1.50050000,118758.70000000,1681949999999,178061.49704000,354,86250.20000000,129315.60795000,0
1681950000000,1.50060000,1.50460000,1.50020000,1.50260000,356097.40000000,1681950059999,535257.09849000,762,172595.00000000,259401.28590000,0
1681950060000,1.50270000,1.50660000,1.50260000,1.50450000,134764.00000000,1681950119999,202796.26846000,450,100598.70000000,151381.49640000,0
1681950120000,1.50450000,1.50950000,1.50380000,1.50820000,187688.20000000,1681950179999,282751.33562000,456,110520.20000000,166506.87172000,0
1681950180000,1.50800000,1.51000000,1.50430000,1.50550000,199491.80000000,1681950239999,300764.26537000,446,112380.90000000,169467.86406000,0
1681950240000,1.50530000,1.50730000,1.50530000,1.50660000,100723.30000000,1681950299999,151743.57127000,181,33421.90000000,50348.67886000,0
1681950300000,1.50660000,1.50950000,1.50640000,1.50940000,131387.10000000,1681950359999,198078.65242000,254,103822.20000000,156521.42829000,0
1681950360000,1.50950000,1.51210000,1.50740000,1.51020000,248166.70000000,1681950419999,374717.86466000,538,183391.50000000,276934.09123000,0
1681950420000,1.51020000,1.51020000,1.50600000,1.50780000,156902.30000000,1681950479999,236575.39062000,409,66418.40000000,100146.58469000,0
1681950480000,1.50800000,1.51010000,1.50710000,1.51010000,74502.30000000,1681950539999,112409.28768000,218,50519.50000000,76224.54320000,0
1681950540000,1.51020000,1.51600000,1.51020000,1.51120000,300564.90000000,1681950599999,454899.79952000,731,145777.00000000,220639.32959000,0
1681950600000,1.51120000,1.51300000,1.50740000,1.50860000,124835.40000000,1681950659999,188541.26278000,341,59540.00000000,89939.91774000,0
1681950660000,1.50840000,1.51240000,1.50740000,1.50950000,150729.60000000,1681950719999,227696.62051000,343,74824.40000000,113031.01288000,0
1681950720000,1.50920000,1.51120000,1.50920000,1.51080000,45878.20000000,1681950779999,69286.38688000,119,34265.20000000,51745.84409000,0
1681950780000,1.51060000,1.51240000,1.50940000,1.51150000,37146.30000000,1681950839999,56113.16142000,115,15447.70000000,23340.96137000,0
1681950840000,1.51200000,1.51220000,1.51000000,1.51050000,72224.60000000,1681950899999,109131.22581000,210,21198.80000000,32039.80992000,0
1681950900000,1.51040000,1.51100000,1.50940000,1.51000000,45446.60000000,1681950959999,68629.50381000,115,19642.60000000,29664.05070000,0
1681950960000,1.51020000,1.51300000,1.50890000,1.51250000,124759.90000000,1681951019999,188480.24883000,220,76122.30000000,115018.94138000,0
1681951020000,1.51210000,1.51460000,1.51090000,1.51400000,173170.50000000,1681951079999,261953.81929000,299,79035.20000000,119542.70523000,0
1681951080000,1.51390000,1.51420000,1.51130000,1.51310000,68270.20000000,1681951139999,103293.38128000,219,19855.80000000,30041.10373000,0
1681951140000,1.51350000,1.51360000,1.51090000,1.51140000,125871.70000000,1681951199999,190382.68039000,271,31192.10000000,47179.82486000,0
