Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1681516800000,1.69820000,1.70390000,1.68800000,1.70010000,632433.50000000,1681516859999,1072487.01348000,1782,358532.00000000,607796.38350000,0
1681516860000,1.70020000,1.72000000,1.69790000,1.69990000,879829.40000000,1681516919999,1503686.37550000,2461,507488.30000000,867638.46163000,0
1681516920000,1.69960000,1.70400000,1.68630000,1.68780000,529285.60000000,1681516979999,895981.78406000,1458,250265.60000000,423711.06021000,0
1681516980000,1.68780000,1.69020000,1.67900000,1.68390000,476511.00000000,1681517039999,802986.65972000,1205,211978.30000000,357178.82564000,0
1681517040000,1.68370000,1.68800000,1.68040000,1.68600000,370947.60000000,1681517099999,624395.70631000,776,211881.20000000,356655.82631000,0
1681517100000,1.68600000,1.69510000,1.68600000,1.69080000,236333.30000000,1681517159999,399627.29103000,700,152964.70000000,258610.31768000,0
1681517160000,1.69100000,1.70740000,1.69100000,1.70710000,614280.70000000,1681517219999,1044793.94338000,1417,378243.30000000,643335.36081000,0
1681517220000,1.70710000,1.70840000,1.69530000,1.69840000,405379.60000000,1681517279999,689258.82046000,918,144503.30000000,245551.49497000,0
1681517280000,1.69840000,1.69840000,1.68880000,1.69190000,209030.70000000,1681517339999,353792.78916000,706,107138.50000000,181302.05686000,0
1681517340000,1.69160000,1.69770000,1.68550000,1.69570000,356793.80000000,1681517399999,603477.26053000,902,158731.70000000,268487.61523000,0
1681517400000,1.69570000,1.69770000,1.68840000,1.69240000,242423.80000000,1681517459999,410614.53821000,627,85296.70000000,144434.37464000,0
1681517460000,1.69240000,1.69240000,1.68800000,1.68870000,289917.80000000,1681517519999,489824.99169000,527,88811.50000000,150071.76352000,0
1681517520000,1.68870000,1.69080000,1.68560000,1.68660000,238984.00000000,1681517579999,403338.50731000,549,103715.30000000,175016.01488000,0
1681517580000,1.68670000,1.69370000,1.68670000,1.68870000,140621.40000000,1681517639999,237665.42541000,411,72166.40000000,121933.25732000,0
1681517640000,1.68870000,1.69850000,1.68790000,1.69450000,234819.10000000,1681517699999,397805.50458000,704,119473.70000000,202408.94281000,0
1681517700000,1.69460000,1.70470000,1.69450000,1.70010000,449055.20000000,1681517759999,763321.29039000,1253,273443.70000000,464712.81998000,0
1681517760000,1.70070000,1.70220000,1.69680000,1.69950000,194278.20000000,1681517819999,330185.97378000,595,98123.10000000,166764.62253000,0
1681517820000,1.69990000,1.71500000,1.69850000,1.70950000,842621.10000000,1681517879999,1441964.70395000,2283,556465.90000000,952353.15826000,0
1681517880000,1.70980000,1.71240000,1.70510000,1.70700000,341654.20000000,1681517939999,583700.01727000,874,192600.00000000,328994.63698000,0
1681517940000,1.70700000,1.70750000,1.70290000,1.70420000,167523.50000000,1681517999999,285623.62994000,591,91030.90000000,155205.32795000,0
1681518000000,1.70430000,1.70690000,1.70230000,1.70280000,430997.90000000,1681518059999,734474.99985000,816,131745.30000000,224542.30418000,0
1681518060000,1.70280000,1.70340000,1.70000000,1.70050000,236074.20000000,1681518119999,401632.51003000,635,103774.30000000,176558.13286000,0
1681518120000,1.70060000,1.70100000,1.69370000,1.69810000,393753.70000000,1681518179999,668326.11913000,877,177004.80000000,300480.48223000,0
1681518180000,1.69800000,1.69980000,1.69540000,1.69920000,250347.40000000,1681518239999,424812.21775000,540,100875.70000000,171188.39229000,0
1681518240000,1.69890000,1.70720000,1.69760000,1.70670000,326986.20000000,1681518299999,556537.33367000,717,255986.80000000,435586.88433000,0
1681518300000,1.70680000,1.71500000,1.70630000,1.70990000,501985.40000000,1681518359999,859108.02567000,1356,311178.10000000,532646.86791000,0
1681518360000,1.70990000,1.71270000,1.70240000,1.70540000,337132.90000000,1681518419999,575942.63524000,896,176229.10000000,301003.03934000,0
1681518420000,1.70620000,1.70630000,1.70220000,1.70410000,214725.50000000,1681518479999,365864.55421000,511,127440.10000000,217149.06695000,0
1681518480000,1.70390000,1.70390000,1.69670000,1.69950000,254628.60000000,1681518539999,432924.55162000,655,105781.00000000,179833.95729000,0
1681518540000,1.69950000,1.71150000,1.69660000,1.70860000,272628.30000000,1681518599999,464711.05320000,843,149218.00000000,254339.11202000,0
1681518600000,1.70860000,1.70860000,1.69680000,1.69820000,233250.10000000,1681518659999,396921.05600000,725,93587.60000000,159155.95327000,0
1681518660000,1.69820000,1.70450000,1.69640000,1.70130000,237192.00000000,1681518719999,403061.26574000,587,157647.60000000,267897.80055000,0
1681518720000,1.70150000,1.70210000,1.69860000,1.69900000,129108.60000000,1681518779999,219461.69242000,327,65993.80000000,112165.22049000,0
