Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1691020800000,6.86080000,6.86090000,6.85470000,6.85520000,1295.85000000,1691020859999,8886.98020100,81,580.57000000,3982.52230800,0
1691020860000,6.85600000,6.86070000,6.85410000,6.85640000,1469.69000000,1691020919999,10078.65265600,66,786.44000000,5393.68456200,0
1691020920000,6.85650000,6.85840000,6.85650000,6.85840000,246.12000000,1691020979999,1687.71547900,9,8.67000000,59.46232800,0
1691020980000,6.85830000,6.85830000,6.85520000,6.85520000,483.65000000,1691021039999,3316.46856000,20,0.00000000,0.00000000,0
1691021040000,6.85580000,6.85660000,6.85270000,6.85300000,899.98000000,1691021099999,6169.06424000,13,86.66000000,593.92083800,0
1691021100000,6.85160000,6.85640000,6.84700000,6.85640000,3284.93000000,1691021159999,22501.95540300,78,1236.30000000,8468.57080300,0
1691021160000,6.85510000,6.85700000,6.85440000,6.85590000,2251.18000000,1691021219999,15431.92268500,31,261.11000000,1790.23176700,0
1691021220000,6.85420000,6.85500000,6.85350000,6.85500000,26.44000000,1691021279999,181.22503500,3,23.98000000,164.36173500,0
1691021280000,6.85380000,6.85690000,6.85110000,6.85690000,363.12000000,1691021339999,2488.26443400,20,272.00000000,1863.63503800,0
1691021340000,6.85760000,6.86080000,6.85760000,6.85940000,616.36000000,1691021399999,4227.76444800,16,530.74000000,3640.45801600,0
1691021400000,6.85920000,6.85920000,6.85430000,6.85510000,495.53000000,1691021459999,3397.89544100,27,142.17000000,974.71784700,0
1691021460000,6.85640000,6.85640000,6.85610000,6.85610000,29.64000000,1691021519999,203.21564700,2,29.64000000,203.21564700,0
1691021520000,6.85590000,6.85590000,6.85590000,6.85590000,20.75000000,1691021579999,142.25992500,1,0.00000000,0.00000000,0
1691021580000,6.85650000,6.85660000,6.84880000,6.84950000,1333.65000000,1691021639999,9135.17898500,41,1067.60000000,7312.88042700,0
1691021640000,6.85010000,6.85150000,6.85010000,6.85070000,858.11000000,1691021699999,5878.58772600,18,715.76000000,4903.35626300,0
1691021700000,6.85150000,6.86030000,6.85150000,6.86020000,809.88000000,1691021759999,5552.06115300,36,451.85000000,3097.03224400,0
1691021760000,6.86090000,6.86090000,6.85910000,6.85910000,347.05000000,1691021819999,2380.53743600,17,8.47000000,58.10195300,0
1691021820000,6.86000000,6.86280000,6.86000000,6.86210000,183.35000000,1691021879999,1257.97375700,6,180.35000000,1237.38720000,0
1691021880000,6.86320000,6.87340000,6.86320000,6.87160000,2442.60000000,1691021939999,16779.18814300,47,948.89000000,6517.55463400,0
1691021940000,6.87160000,6.87640000,6.87110000,6.87640000,1007.44000000,1691021999999,6924.14185600,44,594.10000000,4082.76202100,0
1691022000000,6.87590000,6.87730000,6.87570000,6.87730000,447.29000000,1691022059999,3075.56705600,7,391.41000000,2691.30986500,0
1691022060000,6.87860000,6.88190000,6.87860000,6.88070000,115.73000000,1691022119999,796.17699300,8,115.73000000,796.17699300,0
1691022120000,6.88050000,6.88750000,6.88040000,6.88550000,849.46000000,1691022179999,5847.67697000,37,325.86000000,2242.83053100,0
1691022180000,6.88430000,6.88430000,6.87780000,6.87780000,1308.32000000,1691022239999,9002.14892500,36,447.86000000,3081.12592000,0
1691022240000,6.87810000,6.88220000,6.87810000,6.87960000,308.80000000,1691022299999,2124.77253400,17,56.69000000,389.99228900,0
1691022300000,6.88170000,6.88450000,6.88100000,6.88100000,345.08000000,1691022359999,2375.21703000,9,111.67000000,768.53537500,0
1691022360000,6.88050000,6.88280000,6.87910000,6.88050000,245.10000000,1691022419999,1686.74306700,22,173.50000000,1194.10195200,0
1691022420000,6.87880000,6.87880000,6.87560000,6.87670000,342.01000000,1691022479999,2351.89697100,13,300.92000000,2069.36711900,0
1691022480000,6.87820000,6.87820000,6.87490000,6.87500000,706.46000000,1691022539999,4857.76090100,39,0.00000000,0.00000000,0
1691022540000,6.87540000,6.87540000,6.87420000,6.87480000,102.71000000,1691022599999,706.11961900,8,78.65000000,540.70141200,0
1691022600000,6.87420000,6.87950000,6.87420000,6.87800000,1214.79000000,1691022659999,8355.13217700,25,188.22000000,1294.25904600,0
1691022660000,6.87960000,6.88840000,6.87960000,6.88840000,1775.62000000,1691022719999,12224.50844300,27,1308.29000000,9008.70229800,0
1691022720000,6.88760000,6.88760000,6.88550000,6.88740000,666.97000000,1691022779999,4593.60813300,20,21.20000000,146.00864000,0
1691022780000,6.89000000,6.89400000,6.88910000,6.89400000,430.26000000,1691022839999,2964.57502500,21,393.07000000,2708.31885300,0
1691022840000,6.89240000,6.89260000,6.88900000,6.88960000,327.93000000,1691022899999,2259.57559600,12,204.38000000,1408.19561000,0
1691022900000,6.89000000,6.89320000,6.88810000,6.89260000,658.80000000,1691022959999,4539.15890000,19,26.71000000,184.01224700,0
1691022960000,6.89330000,6.90090000,6.89330000,6.90080000,2871.10000000,1691023019999,19808.04216600,71,1838.17000000,12681.60720100,0
1691023020000,6.90070000,6.90520000,6.90070000,6.90520000,346.42000000,1691023079999,2391.10630100,23,122.25000000,843.81086400,0
1691023080000,6.90550000,6.90550000,6.89980000,6.90200000,850.45000000,1691023139999,5869.42415500,23,747.49000000,5158.56901600,0
1691023140000,6.90210000,6.90290000,6.89940000,6.89940000,560.13000000,1691023199999,3865.22046700,7,78.05000000,538.71157000,0
1691023200000,6.90020000,6.90020000,6.89510000,6.89550000,1293.56000000,1691023259999,8921.55360900,21,545.41000000,3761.36973700,0
1691023260000,6.89570000,6.89570000,6.89020000,6.89020000,218.48000000,1691023319999,1505.95611100,19,107.61000000,741.71069800,0
