Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1692316800000,5.68290000,5.68860000,5.66950000,5.67090000,2917.11000000,1692316859999,16564.12290000,135,817.26000000,4640.21632100,0
1692316860000,5.67230000,5.67510000,5.66590000,5.67360000,3751.12000000,1692316919999,21272.25037400,97,1282.64000000,7274.34872600,0
1692316920000,5.67210000,5.67420000,5.66580000,5.67140000,1283.94000000,1692316979999,7281.84337500,87,847.65000000,4807.46268800,0
1692316980000,5.67240000,5.70680000,5.67240000,5.70550000,2139.12000000,1692317039999,12177.48527200,154,1555.21000000,8852.43550800,0
1692317040000,5.70570000,5.71510000,5.69640000,5.71310000,2646.23000000,1692317099999,15092.40775300,129,1213.24000000,6919.47309500,0
1692317100000,5.71510000,5.72960000,5.71100000,5.72710000,1702.33000000,1692317159999,9740.19063300,112,1114.90000000,6380.27150200,0
1692317160000,5.72810000,5.72810000,5.72030000,5.72510000,1962.48000000,1692317219999,11235.36854000,70,1320.19000000,7558.13548500,0
1692317220000,5.72440000,5.73900000,5.71880000,5.73810000,2407.42000000,1692317279999,13793.76507500,107,962.99000000,5519.49174700,0
1692317280000,5.73870000,5.75110000,5.73870000,5.74820000,4279.89000000,1692317339999,24593.57079500,132,3044.34000000,17495.96247800,0
1692317340000,5.74770000,5.75800000,5.73360000,5.73360000,8991.08000000,1692317399999,51701.51309700,288,4198.99000000,24153.07580600,0
1692317400000,5.73180000,5.73180000,5.71420000,5.72390000,4918.65000000,1692317459999,28145.64935000,144,2120.87000000,12134.22343700,0
1692317460000,5.72560000,5.74170000,5.72360000,5.73760000,3701.83000000,1692317519999,21219.43989700,101,1848.89000000,10594.84260900,0
1692317520000,5.73840000,5.75450000,5.73580000,5.74000000,2492.07000000,1692317579999,14315.52683800,96,1231.73000000,7074.73098800,0
1692317580000,5.73670000,5.74320000,5.72900000,5.74320000,5271.36000000,1692317639999,30238.49830300,124,1437.16000000,8246.70791300,0
1692317640000,5.74020000,5.75480000,5.73710000,5.74700000,3977.93000000,1692317699999,22862.09263500,144,2574.84000000,14796.08126400,0
1692317700000,5.74750000,5.75810000,5.73830000,5.75810000,3578.73000000,1692317759999,20570.77137800,117,1913.58000000,10996.13837300,0
1692317760000,5.75780000,5.76000000,5.73960000,5.74440000,9021.28000000,1692317819999,51905.27352900,160,6874.52000000,39560.73870000,0
1692317820000,5.74010000,5.74030000,5.73110000,5.73460000,2598.04000000,1692317879999,14901.05928700,76,1384.04000000,7938.19154800,0
1692317880000,5.73140000,5.74300000,5.72880000,5.73010000,2822.37000000,1692317939999,16183.69782100,83,687.00000000,3940.12900400,0
1692317940000,5.72950000,5.73340000,5.71450000,5.73260000,4899.88000000,1692317999999,28053.06441600,175,2118.53000000,12129.11857700,0
1692318000000,5.73050000,5.74210000,5.72630000,5.73080000,2398.72000000,1692318059999,13755.38497600,94,1496.35000000,8582.13262700,0
1692318060000,5.73100000,5.75230000,5.73100000,5.75110000,979.79000000,1692318119999,5623.28954800,63,743.89000000,4269.70103800,0
1692318120000,5.74990000,5.75170000,5.74040000,5.75040000,1709.00000000,1692318179999,9818.76936200,75,669.99000000,3849.14671500,0
1692318180000,5.74880000,5.74880000,5.73220000,5.73430000,1598.56000000,1692318239999,9174.39079500,62,194.58000000,1115.90383200,0
