Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1693526400000,5.51300000,5.51380000,5.50570000,5.50840000,486.74000000,1693526459999,2681.99281200,30,294.17000000,1621.02607800,0
1693526460000,5.50640000,5.50940000,5.50640000,5.50940000,268.64000000,1693526519999,1479.48966100,6,268.64000000,1479.48966100,0
1693526520000,5.51210000,5.52060000,5.51210000,5.51850000,2624.17000000,1693526579999,14478.10522200,52,297.11000000,1637.82121400,0
1693526580000,5.51850000,5.51990000,5.51610000,5.51990000,1698.74000000,1693526639999,9374.36242900,15,585.64000000,3232.56810200,0
1693526640000,5.52000000,5.52000000,5.51950000,5.52000000,113.03000000,1693526699999,623.90122500,5,111.95000000,617.93962500,0
1693526700000,5.52040000,5.52070000,5.51910000,5.52070000,52.95000000,1693526759999,292.27847100,11,28.92000000,159.62769400,0
1693526760000,5.52240000,5.52370000,5.51820000,5.51990000,1152.04000000,1693526819999,6361.60988700,31,811.95000000,4484.32139600,0
1693526820000,5.52050000,5.52120000,5.52050000,5.52120000,80.06000000,1693526879999,441.97337200,3,80.06000000,441.97337200,0
1693526880000,5.52120000,5.52120000,5.51990000,5.52040000,299.36000000,1693526939999,1652.62185200,11,238.77000000,1318.10234400,0
1693526940000,5.52120000,5.52680000,5.52120000,5.52670000,1113.89000000,1693526999999,6154.18476300,52,960.26000000,5305.59926600,0
1693527000000,5.52520000,5.52810000,5.52440000,5.52760000,333.79000000,1693527059999,1844.79439600,14,308.81000000,1706.73584300,0
1693527060000,5.52640000,5.52640000,5.52640000,5.52640000,46.40000000,1693527119999,256.42496000,3,46.40000000,256.42496000,0
1693527120000,5.52750000,5.52750000,5.52470000,5.52470000,735.75000000,1693527179999,4065.27118500,14,0.00000000,0.00000000,0
1693527180000,5.52640000,5.52640000,5.52620000,5.52620000,14.80000000,1693527239999,81.78855200,3,10.84000000,59.90400800,0
1693527240000,5.52780000,5.52920000,5.52480000,5.52920000,91.30000000,1693527299999,504.73492900,8,81.69000000,451.62587200,0
1693527300000,5.52990000,5.53070000,5.52860000,5.53070000,280.47000000,1693527359999,1551.03309200,12,269.88000000,1492.48521800,0
1693527360000,5.53060000,5.53360000,5.53050000,5.53360000,478.67000000,1693527419999,2648.24765700,29,345.64000000,1912.29701700,0
1693527420000,5.53330000,5.53660000,5.53320000,5.53420000,533.89000000,1693527479999,2954.89260700,36,405.62000000,2244.99393500,0
1693527480000,5.53620000,5.54000000,5.53310000,5.53690000,1301.17000000,1693527539999,7203.33956600,45,671.25000000,3716.14190700,0
1693527540000,5.53730000,5.53800000,5.53730000,5.53770000,74.09000000,1693527599999,410.27245400,14,46.57000000,257.88163300,0
1693527600000,5.53780000,5.54390000,5.53780000,5.54060000,2829.76000000,1693527659999,15680.89465700,75,715.20000000,3962.89545700,0
1693527660000,5.54080000,5.54080000,5.53870000,5.53870000,76.83000000,1693527719999,425.59657000,7,0.00000000,0.00000000,0
1693527720000,5.53790000,5.53790000,5.53390000,5.53390000,290.89000000,1693527779999,1610.43728300,21,30.16000000,166.95972800,0
1693527780000,5.53280000,5.53390000,5.53280000,5.53360000,752.43000000,1693527839999,4163.71334300,14,718.26000000,3974.63001900,0
1693527840000,5.53530000,5.53690000,5.53530000,5.53640000,210.23000000,1693527899999,1163.87412100,10,66.37000000,367.41146100,0
