Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1611964800000,0.28290000,0.28443000,0.28287000,0.28413000,1213388.70000000,1611964859999,344209.76030700,456,727566.80000000,206408.05332500,0
1611964860000,0.28407000,0.28490000,0.28385000,0.28433000,997982.90000000,1611964919999,283895.37881200,394,508116.40000000,144546.13830700,0
1611964920000,0.28433000,0.28436000,0.28178000,0.28335000,1938270.50000000,1611964979999,548636.61485800,841,919638.90000000,260216.96409100,0
1611964980000,0.28335000,0.28416000,0.28261000,0.28409000,886725.00000000,1611965039999,251237.04912400,381,479424.70000000,135785.35589800,0
1611965040000,0.28410000,0.28458000,0.28347000,0.28402000,1211939.60000000,1611965099999,344286.36101100,523,472782.20000000,134334.36492400,0
1611965100000,0.28406000,0.28526000,0.28399000,0.28463000,838393.70000000,1611965159999,238647.69779400,389,415199.90000000,118207.33126500,0
1611965160000,0.28463000,0.28465000,0.28384000,0.28449000,594942.40000000,1611965219999,169192.67911400,307,226932.40000000,64534.05663500,0
1611965220000,0.28458000,0.28494000,0.28421000,0.28421000,434148.80000000,1611965279999,123534.11735000,230,308132.90000000,87683.82257200,0
1611965280000,0.28425000,0.28499000,0.28425000,0.28488000,335031.90000000,1611965339999,95358.03123700,174,176942.80000000,50357.25276500,0
1611965340000,0.28487000,0.28500000,0.28416000,0.28444000,283337.70000000,1611965399999,80612.27635300,195,171536.10000000,48794.38392300,0
1611965400000,0.28432000,0.28468000,0.28408000,0.28421000,302996.10000000,1611965459999,86171.89697700,123,121503.60000000,34550.21378600,0
1611965460000,0.28431000,0.28494000,0.28411000,0.28490000,428652.60000000,1611965519999,122029.47563800,196,233421.70000000,66467.58320800,0
1611965520000,0.28486000,0.28544000,0.28458000,0.28516000,616386.70000000,1611965579999,175735.76760300,258,230022.10000000,65564.41884800,0
1611965580000,0.28515000,0.28515000,0.28456000,0.28463000,264074.50000000,1611965639999,75239.11824500,130,83555.80000000,23804.88821100,0
1611965640000,0.28461000,0.28479000,0.28429000,0.28439000,702436.00000000,1611965699999,199853.55640800,204,554048.90000000,157616.72971900,0
1611965700000,0.28439000,0.28457000,0.28395000,0.28402000,358465.20000000,1611965759999,101845.51484400,168,194715.20000000,55317.72630800,0
1611965760000,0.28402000,0.28533000,0.28378000,0.28528000,511541.80000000,1611965819999,145610.74860300,253,416163.60000000,118441.40039400,0
1611965820000,0.28530000,0.28554000,0.28507000,0.28514000,502470.30000000,1611965879999,143364.20494800,194,250431.50000000,71461.77319600,0
1611965880000,0.28516000,0.28525000,0.28482000,0.28498000,574372.40000000,1611965939999,163676.44922700,171,310414.30000000,88447.65841400,0
1611965940000,0.28495000,0.28535000,0.28479000,0.28480000,331406.00000000,1611965999999,94470.99116800,174,205467.20000000,58563.68206400,0
1611966000000,0.28482000,0.28490000,0.28457000,0.28465000,231981.50000000,1611966059999,66048.85524900,120,164008.10000000,46695.48744600,0
1611966060000,0.28465000,0.28500000,0.28453000,0.28475000,183666.10000000,1611966119999,52297.82337900,114,128461.10000000,36577.06302000,0
1611966120000,0.28488000,0.28538000,0.28476000,0.28492000,224021.10000000,1611966179999,63865.97967200,145,150898.20000000,43023.50722800,0
1611966180000,0.28491000,0.28602000,0.28479000,0.28579000,1087475.00000000,1611966239999,310555.33563600,358,877031.70000000,250426.25817700,0
1611966240000,0.28575000,0.28712000,0.28567000,0.28712000,633298.70000000,1611966299999,181352.89063100,354,351416.90000000,100666.80212000,0
1611966300000,0.28711000,0.28855000,0.28700000,0.28855000,1013752.80000000,1611966359999,291753.25635900,552,643262.20000000,185134.89651600,0
1611966360000,0.28856000,0.28856000,0.28734000,0.28764000,734308.90000000,1611966419999,211465.37735200,367,269526.10000000,77557.73351300,0
1611966420000,0.28766000,0.28766000,0.28648000,0.28658000,278648.40000000,1611966479999,79981.64040600,189,144318.50000000,41422.81271200,0
1611966480000,0.28656000,0.28678000,0.28634000,0.28634000,306000.30000000,1611966539999,87694.33268400,136,240152.40000000,68828.01145700,0
1611966540000,0.28634000,0.28750000,0.28634000,0.28715000,379864.20000000,1611966599999,108982.30281900,172,251883.40000000,72243.63000000,0
1611966600000,0.28717000,0.28784000,0.28645000,0.28653000,373595.50000000,1611966659999,107195.23807900,252,206491.00000000,59248.63919500,0
1611966660000,0.28652000,0.28680000,0.28584000,0.28590000,261279.70000000,1611966719999,74812.67017900,235,75228.50000000,21542.12671500,0
1611966720000,0.28591000,0.28643000,0.28591000,0.28607000,287023.60000000,1611966779999,82174.07017400,148,159283.60000000,45602.04201000,0
1611966780000,0.28606000,0.28606000,0.28521000,0.28570000,661492.00000000,1611966839999,188973.35888500,292,197794.60000000,56516.90994300,0
1611966840000,0.28571000,0.28582000,0.28483000,0.28506000,695999.80000000,1611966899999,198561.19264800,322,368021.50000000,105006.57711000,0
1611966900000,0.28505000,0.28616000,0.28484000,0.28588000,1205990.10000000,1611966959999,344447.50392700,370,837714.30000000,239213.56025300,0
1611966960000,0.28587000,0.28597000,0.28534000,0.28575000,652589.10000000,1611967019999,186455.44204100,289,400825.30000000,114526.89471800,0
1611967020000,0.28579000,0.28617000,0.28548000,0.28554000,354478.40000000,1611967079999,101342.10841100,205,117702.60000000,33649.17135000,0
1611967080000,0.28548000,0.28590000,0.28512000,0.28513000,293171.80000000,1611967139999,83684.07346600,182,172982.70000000,49384.32593000,0
1611967140000,0.28521000,0.28602000,0.28515000,0.28528000,691634.30000000,1611967199999,197536.27962400,355,346470.70000000,98916.07290600,0
1611967200000,0.28531000,0.28549000,0.28441000,0.28441000,558471.40000000,1611967259999,159103.74367500,258,169302.20000000,48243.57504000,0
1611967260000,0.28441000,0.28471000,0.28417000,0.28449000,222822.50000000,1611967319999,63392.15344000,164,69568.50000000,19794.30880100,0
