Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1686441600000,0.80432000,0.80566000,0.80271000,0.80272000,17325.00000000,1686441659999,13927.16296000,159,3569.00000000,2870.15049000,0
1686441660000,0.80274000,0.80416000,0.80228000,0.80408000,6030.00000000,1686441719999,4842.63101000,75,3556.00000000,2855.66366000,0
1686441720000,0.80417000,0.80417000,0.80368000,0.80368000,983.00000000,1686441779999,790.08949000,10,55.00000000,44.22830000,0
1686441780000,0.80367000,0.80367000,0.80218000,0.80254000,11573.00000000,1686441839999,9294.63635000,41,851.00000000,683.79354000,0
1686441840000,0.80234000,0.80234000,0.79892000,0.79893000,19419.00000000,1686441899999,15543.99636000,138,3857.00000000,3088.48540000,0
1686441900000,0.79925000,0.80102000,0.79779000,0.80059000,18232.00000000,1686441959999,14565.58976000,135,11407.00000000,9112.48243000,0
1686441960000,0.80059000,0.80059000,0.79898000,0.79899000,6576.00000000,1686442019999,5257.92982000,32,312.00000000,249.35150000,0
1686442020000,0.79862000,0.79862000,0.79651000,0.79653000,47601.00000000,1686442079999,37953.36892000,148,8132.00000000,6483.60377000,0
1686442080000,0.79730000,0.79911000,0.79642000,0.79642000,21361.00000000,1686442139999,17048.99728000,94,12258.00000000,9785.06435000,0
1686442140000,0.79736000,0.79775000,0.79708000,0.79751000,2856.00000000,1686442199999,2277.35743000,18,1323.00000000,1054.87653000,0
1686442200000,0.79785000,0.79899000,0.79781000,0.79830000,3712.00000000,1686442259999,2963.76967000,30,1010.00000000,806.56952000,0
1686442260000,0.79811000,0.79811000,0.79570000,0.79660000,4639.00000000,1686442319999,3696.95925000,66,2888.00000000,2301.40201000,0
1686442320000,0.79678000,0.79777000,0.79630000,0.79630000,5419.00000000,1686442379999,4319.37722000,40,3404.00000000,2713.94427000,0
1686442380000,0.79630000,0.79721000,0.79558000,0.79591000,25781.00000000,1686442439999,20529.77007000,90,17513.00000000,13946.30728000,0
1686442440000,0.79591000,0.79707000,0.79542000,0.79674000,31249.00000000,1686442499999,24867.83565000,143,21364.00000000,17000.14579000,0
1686442500000,0.79687000,0.79903000,0.79572000,0.79903000,17994.00000000,1686442559999,14355.63668000,97,14474.00000000,11550.17999000,0
1686442560000,0.79859000,0.79859000,0.79589000,0.79589000,7527.00000000,1686442619999,5997.76064000,51,1318.00000000,1050.39774000,0
1686442620000,0.79631000,0.80008000,0.79631000,0.79945000,26300.00000000,1686442679999,21023.89500000,125,25192.00000000,20138.51739000,0
1686442680000,0.79945000,0.79948000,0.79773000,0.79826000,7638.00000000,1686442739999,6098.16230000,48,3695.00000000,2949.42828000,0
1686442740000,0.79845000,0.79930000,0.79836000,0.79873000,4438.00000000,1686442799999,3545.90823000,24,3318.00000000,2650.96407000,0
1686442800000,0.79910000,0.79910000,0.79833000,0.79833000,1676.00000000,1686442859999,1338.73655000,19,592.00000000,472.83215000,0
1686442860000,0.79860000,0.79889000,0.79799000,0.79889000,6882.00000000,1686442919999,5493.25468000,25,4693.00000000,3745.58930000,0
1686442920000,0.79896000,0.80078000,0.79896000,0.80077000,4875.00000000,1686442979999,3898.30562000,50,4589.00000000,3669.56336000,0
1686442980000,0.80046000,0.80105000,0.80022000,0.80105000,8674.00000000,1686443039999,6946.64874000,40,5462.00000000,4374.38174000,0
1686443040000,0.80104000,0.80137000,0.79954000,0.80014000,33983.00000000,1686443099999,27217.86910000,75,30548.00000000,24468.08249000,0
1686443100000,0.80023000,0.80173000,0.80023000,0.80107000,7362.00000000,1686443159999,5898.86311000,50,5895.00000000,4723.29138000,0
1686443160000,0.80125000,0.80141000,0.80028000,0.80057000,1970.00000000,1686443219999,1577.96948000,18,269.00000000,215.52276000,0
1686443220000,0.80088000,0.80088000,0.79998000,0.80026000,1241.00000000,1686443279999,993.13274000,14,697.00000000,557.78850000,0
1686443280000,0.80019000,0.80019000,0.80019000,0.80019000,731.00000000,1686443339999,584.93889000,2,731.00000000,584.93889000,0
