Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset volume
1612051200000,0.01204000,0.01204000,0.01198000,0.01202400,3495540.00000000,1612051259999,41951.48510300,164,1611270.00000000,19339.85684300,0
1612051260000,0.01202400,0.01207000,0.01198800,0.01205800,768190.00000000,1612051319999,9249.00208000,123,624401.00000000,7521.17394800,0
1612051320000,0.01205800,0.01210500,0.01203000,0.01209900,645116.00000000,1612051379999,7785.75683200,88,262023.00000000,3166.61268700,0
1612051380000,0.01209900,0.01210200,0.01198500,0.01202300,518215.00000000,1612051439999,6244.46720600,82,155947.00000000,1885.50636400,0
1612051440000,0.01201500,0.01207900,0.01201500,0.01205800,293400.00000000,1612051499999,3535.59553300,37,246320.00000000,2968.76681600,0
1612051500000,0.01205400,0.01209000,0.01203900,0.01209000,131397.00000000,1612051559999,1584.88042700,35,91777.00000000,1107.59473600,0
1612051560000,0.01209700,0.01211700,0.01206800,0.01211600,132720.00000000,1612051619999,1606.07216400,24,113102.00000000,1369.16637500,0
1612051620000,0.01211400,0.01211400,0.01211100,0.01211100,2926.00000000,1612051679999,35.44308900,2,2926.00000000,35.44308900,0
1612051680000,0.01206400,0.01210700,0.01206400,0.01207100,39680.00000000,1612051739999,480.13916100,5,33085.00000000,400.54071600,0
1612051740000,0.01207100,0.01207500,0.01201600,0.01204400,721833.00000000,1612051799999,8692.82074000,46,289884.00000000,3488.89181200,0
1612051800000,0.01203300,0.01205300,0.01201300,0.01205300,248063.00000000,1612051859999,2980.76369300,22,8210.00000000,98.92428200,0
1612051860000,0.01206700,0.01216000,0.01206700,0.01214500,782029.00000000,1612051919999,9481.28322400,43,779064.00000000,9445.40375900,0
1612051920000,0.01214500,0.01214500,0.01214500,0.01214500,24451.00000000,1612051979999,296.95739500,6,5437.00000000,66.03236500,0
1612051980000,0.01214500,0.01214500,0.01214500,0.01214500,0.00000000,1612052039999,0.00000000,0,0.00000000,0.00000000,0
1612052040000,0.01214200,0.01214200,0.01214200,0.01214200,8233.00000000,1612052099999,99.96508600,1,8233.00000000,99.96508600,0
1612052100000,0.01210800,0.01210800,0.01203200,0.01203600,46562.00000000,1612052159999,562.30472600,12,0.00000000,0.00000000,0
1612052160000,0.01203600,0.01213800,0.01203600,0.01208300,142716.00000000,1612052219999,1726.47325500,28,106883.00000000,1294.57172500,0
